pert,name,cluster,split,fp_data,label
ENSG00000113048,MRPS27,5,test,data/single_cell/jurkat/data_interv-ENSG00000113048.npy,106
ENSG00000113312,TTC1,5,test,data/single_cell/jurkat/data_interv-ENSG00000113312.npy,392
ENSG00000113407,TARS,46,test,data/single_cell/jurkat/data_interv-ENSG00000113407.npy,1
ENSG00000113460,BRIX1,111,test,data/single_cell/jurkat/data_interv-ENSG00000113460.npy,4
ENSG00000113575,PPP2CA,5,test,data/single_cell/jurkat/data_interv-ENSG00000113575.npy,338
ENSG00000113643,RARS,142,test,data/single_cell/jurkat/data_interv-ENSG00000113643.npy,6
ENSG00000113649,TCERG1,1,test,data/single_cell/jurkat/data_interv-ENSG00000113649.npy,229
ENSG00000113712,CSNK1A1,1,test,data/single_cell/jurkat/data_interv-ENSG00000113712.npy,151
ENSG00000113734,BNIP1,5,test,data/single_cell/jurkat/data_interv-ENSG00000113734.npy,64
ENSG00000114391,RPL24,31,test,data/single_cell/jurkat/data_interv-ENSG00000114391.npy,131
ENSG00000114491,UMPS,118,test,data/single_cell/jurkat/data_interv-ENSG00000114491.npy,47
ENSG00000114503,NCBP2,28,test,data/single_cell/jurkat/data_interv-ENSG00000114503.npy,6
ENSG00000114686,MRPL3,5,test,data/single_cell/jurkat/data_interv-ENSG00000114686.npy,195
ENSG00000114767,RRP9,71,test,data/single_cell/jurkat/data_interv-ENSG00000114767.npy,524
ENSG00000114867,EIF4G1,101,test,data/single_cell/jurkat/data_interv-ENSG00000114867.npy,963
ENSG00000114982,KANSL3,171,test,data/single_cell/jurkat/data_interv-ENSG00000114982.npy,469
ENSG00000115053,NCL,71,test,data/single_cell/jurkat/data_interv-ENSG00000115053.npy,220
ENSG00000115207,GTF3C2,25,test,data/single_cell/jurkat/data_interv-ENSG00000115207.npy,238
ENSG00000115211,EIF2B4,133,test,data/single_cell/jurkat/data_interv-ENSG00000115211.npy,285
ENSG00000115216,NRBP1,1,test,data/single_cell/jurkat/data_interv-ENSG00000115216.npy,212
ENSG00000115268,RPS15,145,test,data/single_cell/jurkat/data_interv-ENSG00000115268.npy,628
ENSG00000115364,MRPL19,5,test,data/single_cell/jurkat/data_interv-ENSG00000115364.npy,52
ENSG00000115368,WDR75,145,test,data/single_cell/jurkat/data_interv-ENSG00000115368.npy,85
ENSG00000115484,CCT4,1,test,data/single_cell/jurkat/data_interv-ENSG00000115484.npy,41
ENSG00000115540,MOB4,5,test,data/single_cell/jurkat/data_interv-ENSG00000115540.npy,280
ENSG00000115541,HSPE1,1,test,data/single_cell/jurkat/data_interv-ENSG00000115541.npy,951
ENSG00000115761,NOL10,71,test,data/single_cell/jurkat/data_interv-ENSG00000115761.npy,192
ENSG00000115816,CEBPZ,111,test,data/single_cell/jurkat/data_interv-ENSG00000115816.npy,724
ENSG00000115946,PNO1,145,test,data/single_cell/jurkat/data_interv-ENSG00000115946.npy,543
ENSG00000116017,ARID3A,5,test,data/single_cell/jurkat/data_interv-ENSG00000116017.npy,1
ENSG00000116120,FARSB,150,test,data/single_cell/jurkat/data_interv-ENSG00000116120.npy,620
ENSG00000116221,MRPL37,5,test,data/single_cell/jurkat/data_interv-ENSG00000116221.npy,31
ENSG00000116455,WDR77,5,test,data/single_cell/jurkat/data_interv-ENSG00000116455.npy,106
ENSG00000116586,LAMTOR2,5,test,data/single_cell/jurkat/data_interv-ENSG00000116586.npy,11
ENSG00000116750,UCHL5,5,test,data/single_cell/jurkat/data_interv-ENSG00000116750.npy,27
ENSG00000116754,SRSF11,5,test,data/single_cell/jurkat/data_interv-ENSG00000116754.npy,16
ENSG00000116809,ZBTB17,5,test,data/single_cell/jurkat/data_interv-ENSG00000116809.npy,511
ENSG00000117133,RPF1,111,test,data/single_cell/jurkat/data_interv-ENSG00000117133.npy,482
ENSG00000117174,ZNHIT6,71,test,data/single_cell/jurkat/data_interv-ENSG00000117174.npy,260
ENSG00000117222,RBBP5,1,test,data/single_cell/jurkat/data_interv-ENSG00000117222.npy,790
ENSG00000117505,DR1,159,test,data/single_cell/jurkat/data_interv-ENSG00000117505.npy,103
ENSG00000117614,SYF2,1,test,data/single_cell/jurkat/data_interv-ENSG00000117614.npy,38
ENSG00000117682,DHDDS,142,test,data/single_cell/jurkat/data_interv-ENSG00000117682.npy,697
ENSG00000117751,PPP1R8,58,test,data/single_cell/jurkat/data_interv-ENSG00000117751.npy,158
ENSG00000117868,ESYT2,64,test,data/single_cell/jurkat/data_interv-ENSG00000117868.npy,91
ENSG00000117877,CD3EAP,71,test,data/single_cell/jurkat/data_interv-ENSG00000117877.npy,480
ENSG00000118181,RPS25,5,test,data/single_cell/jurkat/data_interv-ENSG00000118181.npy,73
ENSG00000118363,SPCS2,188,test,data/single_cell/jurkat/data_interv-ENSG00000118363.npy,125
ENSG00000119013,NDUFB3,5,test,data/single_cell/jurkat/data_interv-ENSG00000119013.npy,26
ENSG00000119185,ITGB1BP1,105,test,data/single_cell/jurkat/data_interv-ENSG00000119185.npy,685
ENSG00000119203,CPSF3,51,test,data/single_cell/jurkat/data_interv-ENSG00000119203.npy,9
ENSG00000119285,HEATR1,145,test,data/single_cell/jurkat/data_interv-ENSG00000119285.npy,485
ENSG00000119414,PPP6C,5,test,data/single_cell/jurkat/data_interv-ENSG00000119414.npy,1
ENSG00000119523,ALG2,165,test,data/single_cell/jurkat/data_interv-ENSG00000119523.npy,105
ENSG00000119616,FCF1,145,test,data/single_cell/jurkat/data_interv-ENSG00000119616.npy,251
ENSG00000119707,RBM25,61,test,data/single_cell/jurkat/data_interv-ENSG00000119707.npy,566
ENSG00000119718,EIF2B2,142,test,data/single_cell/jurkat/data_interv-ENSG00000119718.npy,135
ENSG00000119777,TMEM214,5,test,data/single_cell/jurkat/data_interv-ENSG00000119777.npy,260
ENSG00000120071,KANSL1,171,test,data/single_cell/jurkat/data_interv-ENSG00000120071.npy,408
ENSG00000120158,RCL1,145,test,data/single_cell/jurkat/data_interv-ENSG00000120158.npy,81
ENSG00000120533,ENY2,58,test,data/single_cell/jurkat/data_interv-ENSG00000120533.npy,219
ENSG00000120656,TAF12,16,test,data/single_cell/jurkat/data_interv-ENSG00000120656.npy,130
ENSG00000120694,HSPH1,124,test,data/single_cell/jurkat/data_interv-ENSG00000120694.npy,370
ENSG00000120699,EXOSC8,160,test,data/single_cell/jurkat/data_interv-ENSG00000120699.npy,56
ENSG00000120705,ETF1,1,test,data/single_cell/jurkat/data_interv-ENSG00000120705.npy,110
ENSG00000120800,UTP20,145,test,data/single_cell/jurkat/data_interv-ENSG00000120800.npy,664
ENSG00000120948,TARDBP,1,test,data/single_cell/jurkat/data_interv-ENSG00000120948.npy,5
ENSG00000121022,COPS5,149,test,data/single_cell/jurkat/data_interv-ENSG00000121022.npy,110
ENSG00000121073,SLC35B1,5,test,data/single_cell/jurkat/data_interv-ENSG00000121073.npy,132
ENSG00000121350,PYROXD1,5,test,data/single_cell/jurkat/data_interv-ENSG00000121350.npy,20
ENSG00000121579,NAA50,58,test,data/single_cell/jurkat/data_interv-ENSG00000121579.npy,43
ENSG00000122026,RPL21,111,test,data/single_cell/jurkat/data_interv-ENSG00000122026.npy,175
ENSG00000122034,GTF3A,111,test,data/single_cell/jurkat/data_interv-ENSG00000122034.npy,109
ENSG00000122406,RPL5,144,test,data/single_cell/jurkat/data_interv-ENSG00000122406.npy,706
ENSG00000123064,DDX54,111,test,data/single_cell/jurkat/data_interv-ENSG00000123064.npy,153
ENSG00000123200,ZC3H13,158,test,data/single_cell/jurkat/data_interv-ENSG00000123200.npy,996
ENSG00000123374,CDK2,5,test,data/single_cell/jurkat/data_interv-ENSG00000123374.npy,23
ENSG00000123473,STIL,5,test,data/single_cell/jurkat/data_interv-ENSG00000123473.npy,38
ENSG00000123485,HJURP,5,test,data/single_cell/jurkat/data_interv-ENSG00000123485.npy,8
ENSG00000123737,EXOSC9,27,test,data/single_cell/jurkat/data_interv-ENSG00000123737.npy,913
ENSG00000124193,SRSF6,5,test,data/single_cell/jurkat/data_interv-ENSG00000124193.npy,28
ENSG00000124207,CSE1L,1,test,data/single_cell/jurkat/data_interv-ENSG00000124207.npy,90
ENSG00000124228,DDX27,111,test,data/single_cell/jurkat/data_interv-ENSG00000124228.npy,762
ENSG00000124380,SNRNP27,1,test,data/single_cell/jurkat/data_interv-ENSG00000124380.npy,315
ENSG00000124383,MPHOSPH10,145,test,data/single_cell/jurkat/data_interv-ENSG00000124383.npy,885
ENSG00000124571,XPO5,5,test,data/single_cell/jurkat/data_interv-ENSG00000124571.npy,128
ENSG00000124614,RPS10,71,test,data/single_cell/jurkat/data_interv-ENSG00000124614.npy,77
ENSG00000124641,MED20,1,test,data/single_cell/jurkat/data_interv-ENSG00000124641.npy,454
ENSG00000124784,RIOK1,71,test,data/single_cell/jurkat/data_interv-ENSG00000124784.npy,760
ENSG00000124787,RPP40,71,test,data/single_cell/jurkat/data_interv-ENSG00000124787.npy,328
ENSG00000125037,EMC3,58,test,data/single_cell/jurkat/data_interv-ENSG00000125037.npy,18
ENSG00000125445,MRPS7,5,test,data/single_cell/jurkat/data_interv-ENSG00000125445.npy,57
ENSG00000125484,GTF3C4,5,test,data/single_cell/jurkat/data_interv-ENSG00000125484.npy,382
ENSG00000125686,MED1,5,test,data/single_cell/jurkat/data_interv-ENSG00000125686.npy,154
ENSG00000125691,RPL23,35,test,data/single_cell/jurkat/data_interv-ENSG00000125691.npy,735
ENSG00000125755,SYMPK,10,test,data/single_cell/jurkat/data_interv-ENSG00000125755.npy,92
ENSG00000125901,MRPS26,5,test,data/single_cell/jurkat/data_interv-ENSG00000125901.npy,23
ENSG00000125952,MAX,1,test,data/single_cell/jurkat/data_interv-ENSG00000125952.npy,743
ENSG00000125977,EIF2S2,5,test,data/single_cell/jurkat/data_interv-ENSG00000125977.npy,13
ENSG00000126088,UROD,5,test,data/single_cell/jurkat/data_interv-ENSG00000126088.npy,10
ENSG00000126226,PCID2,5,test,data/single_cell/jurkat/data_interv-ENSG00000126226.npy,86
ENSG00000126261,UBA2,1,test,data/single_cell/jurkat/data_interv-ENSG00000126261.npy,168
ENSG00000126457,PRMT1,128,test,data/single_cell/jurkat/data_interv-ENSG00000126457.npy,79
ENSG00000126524,SBDS,5,test,data/single_cell/jurkat/data_interv-ENSG00000126524.npy,36
ENSG00000126698,DNAJC8,5,test,data/single_cell/jurkat/data_interv-ENSG00000126698.npy,38
ENSG00000126756,UXT,110,test,data/single_cell/jurkat/data_interv-ENSG00000126756.npy,297
ENSG00000126814,TRMT5,5,test,data/single_cell/jurkat/data_interv-ENSG00000126814.npy,83
ENSG00000127054,INTS11,51,test,data/single_cell/jurkat/data_interv-ENSG00000127054.npy,219
ENSG00000127184,COX7C,5,test,data/single_cell/jurkat/data_interv-ENSG00000127184.npy,113
ENSG00000127337,YEATS4,191,test,data/single_cell/jurkat/data_interv-ENSG00000127337.npy,479
ENSG00000127554,GFER,5,test,data/single_cell/jurkat/data_interv-ENSG00000127554.npy,90
ENSG00000127922,SEM1,58,test,data/single_cell/jurkat/data_interv-ENSG00000127922.npy,491
ENSG00000127993,RBM48,1,test,data/single_cell/jurkat/data_interv-ENSG00000127993.npy,281
ENSG00000128272,ATF4,30,test,data/single_cell/jurkat/data_interv-ENSG00000128272.npy,69
ENSG00000128463,EMC4,58,test,data/single_cell/jurkat/data_interv-ENSG00000128463.npy,59
ENSG00000128626,MRPS12,5,test,data/single_cell/jurkat/data_interv-ENSG00000128626.npy,17
ENSG00000128908,INO80,5,test,data/single_cell/jurkat/data_interv-ENSG00000128908.npy,86
ENSG00000129128,SPCS3,5,test,data/single_cell/jurkat/data_interv-ENSG00000129128.npy,288
ENSG00000129347,KRI1,71,test,data/single_cell/jurkat/data_interv-ENSG00000129347.npy,512
ENSG00000129351,ILF3,5,test,data/single_cell/jurkat/data_interv-ENSG00000129351.npy,21
ENSG00000129562,DAD1,5,test,data/single_cell/jurkat/data_interv-ENSG00000129562.npy,37
ENSG00000129932,DOHH,5,test,data/single_cell/jurkat/data_interv-ENSG00000129932.npy,76
ENSG00000130024,PHF10,5,test,data/single_cell/jurkat/data_interv-ENSG00000130024.npy,29
ENSG00000130119,GNL3L,111,test,data/single_cell/jurkat/data_interv-ENSG00000130119.npy,332
ENSG00000130165,ELOF1,1,test,data/single_cell/jurkat/data_interv-ENSG00000130165.npy,400
ENSG00000130204,TOMM40,1,test,data/single_cell/jurkat/data_interv-ENSG00000130204.npy,177
ENSG00000130255,RPL36,111,test,data/single_cell/jurkat/data_interv-ENSG00000130255.npy,616
ENSG00000130312,MRPL34,71,test,data/single_cell/jurkat/data_interv-ENSG00000130312.npy,2
ENSG00000130332,LSM7,51,test,data/single_cell/jurkat/data_interv-ENSG00000130332.npy,635
ENSG00000130348,QRSL1,5,test,data/single_cell/jurkat/data_interv-ENSG00000130348.npy,18
ENSG00000130638,ATXN10,5,test,data/single_cell/jurkat/data_interv-ENSG00000130638.npy,19
ENSG00000130706,ADRM1,5,test,data/single_cell/jurkat/data_interv-ENSG00000130706.npy,16
ENSG00000130713,EXOSC2,151,test,data/single_cell/jurkat/data_interv-ENSG00000130713.npy,110
ENSG00000130725,UBE2M,5,test,data/single_cell/jurkat/data_interv-ENSG00000130725.npy,13
ENSG00000130749,ZC3H4,5,test,data/single_cell/jurkat/data_interv-ENSG00000130749.npy,48
ENSG00000130810,PPAN,111,test,data/single_cell/jurkat/data_interv-ENSG00000130810.npy,780
ENSG00000130816,DNMT1,1,test,data/single_cell/jurkat/data_interv-ENSG00000130816.npy,1
ENSG00000130826,DKC1,71,test,data/single_cell/jurkat/data_interv-ENSG00000130826.npy,328
ENSG00000130856,ZNF236,71,test,data/single_cell/jurkat/data_interv-ENSG00000130856.npy,42
ENSG00000130935,NOL11,145,test,data/single_cell/jurkat/data_interv-ENSG00000130935.npy,895
ENSG00000131013,PPIL4,189,test,data/single_cell/jurkat/data_interv-ENSG00000131013.npy,459
ENSG00000131153,GINS2,58,test,data/single_cell/jurkat/data_interv-ENSG00000131153.npy,404
ENSG00000131269,ABCB7,58,test,data/single_cell/jurkat/data_interv-ENSG00000131269.npy,59
ENSG00000131351,HAUS8,5,test,data/single_cell/jurkat/data_interv-ENSG00000131351.npy,2
ENSG00000131368,MRPS25,5,test,data/single_cell/jurkat/data_interv-ENSG00000131368.npy,19
ENSG00000131652,THOC6,5,test,data/single_cell/jurkat/data_interv-ENSG00000131652.npy,18
ENSG00000131732,ZCCHC9,145,test,data/single_cell/jurkat/data_interv-ENSG00000131732.npy,528
ENSG00000131931,THAP1,5,test,data/single_cell/jurkat/data_interv-ENSG00000131931.npy,142
ENSG00000131966,ACTR10,5,test,data/single_cell/jurkat/data_interv-ENSG00000131966.npy,10
ENSG00000132153,DHX30,5,test,data/single_cell/jurkat/data_interv-ENSG00000132153.npy,122
ENSG00000132313,MRPL35,5,test,data/single_cell/jurkat/data_interv-ENSG00000132313.npy,1
ENSG00000132382,MYBBP1A,111,test,data/single_cell/jurkat/data_interv-ENSG00000132382.npy,456
ENSG00000132424,PNISR,58,test,data/single_cell/jurkat/data_interv-ENSG00000132424.npy,87
ENSG00000132432,SEC61G,142,test,data/single_cell/jurkat/data_interv-ENSG00000132432.npy,1
ENSG00000132463,GRSF1,5,test,data/single_cell/jurkat/data_interv-ENSG00000132463.npy,24
ENSG00000132467,UTP3,38,test,data/single_cell/jurkat/data_interv-ENSG00000132467.npy,186
ENSG00000132591,ERAL1,5,test,data/single_cell/jurkat/data_interv-ENSG00000132591.npy,6
ENSG00000132603,NIP7,111,test,data/single_cell/jurkat/data_interv-ENSG00000132603.npy,311
ENSG00000132604,TERF2,111,test,data/single_cell/jurkat/data_interv-ENSG00000132604.npy,154
ENSG00000132676,DAP3,5,test,data/single_cell/jurkat/data_interv-ENSG00000132676.npy,54
ENSG00000132768,DPH2,71,test,data/single_cell/jurkat/data_interv-ENSG00000132768.npy,201
ENSG00000132780,NASP,5,test,data/single_cell/jurkat/data_interv-ENSG00000132780.npy,10
ENSG00000132792,CTNNBL1,58,test,data/single_cell/jurkat/data_interv-ENSG00000132792.npy,174
ENSG00000132912,DCTN4,5,test,data/single_cell/jurkat/data_interv-ENSG00000132912.npy,38
ENSG00000133059,DSTYK,5,test,data/single_cell/jurkat/data_interv-ENSG00000133059.npy,53
ENSG00000133112,TPT1,5,test,data/single_cell/jurkat/data_interv-ENSG00000133112.npy,552
ENSG00000133226,SRRM1,1,test,data/single_cell/jurkat/data_interv-ENSG00000133226.npy,305
ENSG00000133316,WDR74,111,test,data/single_cell/jurkat/data_interv-ENSG00000133316.npy,101
ENSG00000133706,LARS,196,test,data/single_cell/jurkat/data_interv-ENSG00000133706.npy,824
ENSG00000133773,CCDC59,71,test,data/single_cell/jurkat/data_interv-ENSG00000133773.npy,586
ENSG00000133858,ZFC3H1,8,test,data/single_cell/jurkat/data_interv-ENSG00000133858.npy,379
ENSG00000133895,MEN1,5,test,data/single_cell/jurkat/data_interv-ENSG00000133895.npy,29
ENSG00000133997,MED6,23,test,data/single_cell/jurkat/data_interv-ENSG00000133997.npy,777
ENSG00000134014,ELP3,5,test,data/single_cell/jurkat/data_interv-ENSG00000134014.npy,484
ENSG00000134153,EMC7,58,test,data/single_cell/jurkat/data_interv-ENSG00000134153.npy,50
ENSG00000134419,RPS15A,145,test,data/single_cell/jurkat/data_interv-ENSG00000134419.npy,592
ENSG00000134440,NARS,142,test,data/single_cell/jurkat/data_interv-ENSG00000134440.npy,663
ENSG00000134480,CCNH,51,test,data/single_cell/jurkat/data_interv-ENSG00000134480.npy,2
ENSG00000134597,RBMX2,51,test,data/single_cell/jurkat/data_interv-ENSG00000134597.npy,37
ENSG00000134644,PUM1,5,test,data/single_cell/jurkat/data_interv-ENSG00000134644.npy,128
ENSG00000134684,YARS,142,test,data/single_cell/jurkat/data_interv-ENSG00000134684.npy,23
ENSG00000134697,GNL2,111,test,data/single_cell/jurkat/data_interv-ENSG00000134697.npy,569
ENSG00000134748,PRPF38A,1,test,data/single_cell/jurkat/data_interv-ENSG00000134748.npy,62
ENSG00000134759,ELP2,5,test,data/single_cell/jurkat/data_interv-ENSG00000134759.npy,77
ENSG00000134809,TIMM10,5,test,data/single_cell/jurkat/data_interv-ENSG00000134809.npy,33
ENSG00000134825,TMEM258,5,test,data/single_cell/jurkat/data_interv-ENSG00000134825.npy,21
ENSG00000134852,CLOCK,58,test,data/single_cell/jurkat/data_interv-ENSG00000134852.npy,20
ENSG00000134884,ARGLU1,58,test,data/single_cell/jurkat/data_interv-ENSG00000134884.npy,123
ENSG00000134900,TPP2,130,test,data/single_cell/jurkat/data_interv-ENSG00000134900.npy,260
ENSG00000134987,WDR36,145,test,data/single_cell/jurkat/data_interv-ENSG00000134987.npy,373
ENSG00000135040,NAA35,5,test,data/single_cell/jurkat/data_interv-ENSG00000135040.npy,77
ENSG00000135249,RINT1,5,test,data/single_cell/jurkat/data_interv-ENSG00000135249.npy,43
ENSG00000135334,AKIRIN2,1,test,data/single_cell/jurkat/data_interv-ENSG00000135334.npy,46
ENSG00000135486,HNRNPA1,5,test,data/single_cell/jurkat/data_interv-ENSG00000135486.npy,22
ENSG00000135521,LTV1,145,test,data/single_cell/jurkat/data_interv-ENSG00000135521.npy,826
ENSG00000135698,MPHOSPH6,71,test,data/single_cell/jurkat/data_interv-ENSG00000135698.npy,421
ENSG00000135763,URB2,111,test,data/single_cell/jurkat/data_interv-ENSG00000135763.npy,450
ENSG00000135776,ABCB10,58,test,data/single_cell/jurkat/data_interv-ENSG00000135776.npy,96
ENSG00000135829,DHX9,1,test,data/single_cell/jurkat/data_interv-ENSG00000135829.npy,26
ENSG00000135900,MRPL44,5,test,data/single_cell/jurkat/data_interv-ENSG00000135900.npy,77
ENSG00000135940,COX5B,5,test,data/single_cell/jurkat/data_interv-ENSG00000135940.npy,14
ENSG00000135972,MRPS9,5,test,data/single_cell/jurkat/data_interv-ENSG00000135972.npy,42
ENSG00000136045,PWP1,111,test,data/single_cell/jurkat/data_interv-ENSG00000136045.npy,33
ENSG00000136146,MED4,51,test,data/single_cell/jurkat/data_interv-ENSG00000136146.npy,26
ENSG00000136159,NUDT15,5,test,data/single_cell/jurkat/data_interv-ENSG00000136159.npy,6
ENSG00000136238,RAC1,5,test,data/single_cell/jurkat/data_interv-ENSG00000136238.npy,34
ENSG00000136271,DDX56,35,test,data/single_cell/jurkat/data_interv-ENSG00000136271.npy,530
ENSG00000136450,SRSF1,1,test,data/single_cell/jurkat/data_interv-ENSG00000136450.npy,51
ENSG00000136504,KAT7,1,test,data/single_cell/jurkat/data_interv-ENSG00000136504.npy,157
ENSG00000136527,TRA2B,5,test,data/single_cell/jurkat/data_interv-ENSG00000136527.npy,63
ENSG00000136628,EPRS,33,test,data/single_cell/jurkat/data_interv-ENSG00000136628.npy,1
ENSG00000136709,WDR33,55,test,data/single_cell/jurkat/data_interv-ENSG00000136709.npy,75
ENSG00000136710,CCDC115,71,test,data/single_cell/jurkat/data_interv-ENSG00000136710.npy,94
ENSG00000136718,IMP4,145,test,data/single_cell/jurkat/data_interv-ENSG00000136718.npy,655
ENSG00000136807,CDK9,173,test,data/single_cell/jurkat/data_interv-ENSG00000136807.npy,267
ENSG00000136810,TXN,58,test,data/single_cell/jurkat/data_interv-ENSG00000136810.npy,141
ENSG00000136888,ATP6V1G1,58,test,data/single_cell/jurkat/data_interv-ENSG00000136888.npy,83
ENSG00000136891,TEX10,111,test,data/single_cell/jurkat/data_interv-ENSG00000136891.npy,89
ENSG00000136897,MRPL50,5,test,data/single_cell/jurkat/data_interv-ENSG00000136897.npy,144
ENSG00000136937,NCBP1,41,test,data/single_cell/jurkat/data_interv-ENSG00000136937.npy,217
ENSG00000136942,RPL35,111,test,data/single_cell/jurkat/data_interv-ENSG00000136942.npy,350
ENSG00000136997,MYC,141,test,data/single_cell/jurkat/data_interv-ENSG00000136997.npy,12
ENSG00000137054,POLR1E,71,test,data/single_cell/jurkat/data_interv-ENSG00000137054.npy,716
ENSG00000137154,RPS6,145,test,data/single_cell/jurkat/data_interv-ENSG00000137154.npy,1
ENSG00000137168,PPIL1,5,test,data/single_cell/jurkat/data_interv-ENSG00000137168.npy,14
ENSG00000137309,HMGA1,5,test,data/single_cell/jurkat/data_interv-ENSG00000137309.npy,39
ENSG00000137413,TAF8,94,test,data/single_cell/jurkat/data_interv-ENSG00000137413.npy,154
ENSG00000137547,MRPL15,5,test,data/single_cell/jurkat/data_interv-ENSG00000137547.npy,71
ENSG00000137574,TGS1,5,test,data/single_cell/jurkat/data_interv-ENSG00000137574.npy,301
ENSG00000137692,DCUN1D5,1,test,data/single_cell/jurkat/data_interv-ENSG00000137692.npy,24
ENSG00000137845,ADAM10,5,test,data/single_cell/jurkat/data_interv-ENSG00000137845.npy,70
ENSG00000137876,RSL24D1,157,test,data/single_cell/jurkat/data_interv-ENSG00000137876.npy,187
ENSG00000137955,RABGGTB,5,test,data/single_cell/jurkat/data_interv-ENSG00000137955.npy,29
ENSG00000138035,PNPT1,5,test,data/single_cell/jurkat/data_interv-ENSG00000138035.npy,183
ENSG00000138073,PREB,5,test,data/single_cell/jurkat/data_interv-ENSG00000138073.npy,40
ENSG00000138095,LRPPRC,66,test,data/single_cell/jurkat/data_interv-ENSG00000138095.npy,13
ENSG00000138231,DBR1,1,test,data/single_cell/jurkat/data_interv-ENSG00000138231.npy,57
ENSG00000138326,RPS24,145,test,data/single_cell/jurkat/data_interv-ENSG00000138326.npy,733
ENSG00000138442,WDR12,199,test,data/single_cell/jurkat/data_interv-ENSG00000138442.npy,784
ENSG00000138614,INTS14,5,test,data/single_cell/jurkat/data_interv-ENSG00000138614.npy,716
ENSG00000138663,COPS4,1,test,data/single_cell/jurkat/data_interv-ENSG00000138663.npy,219
ENSG00000138785,INTS12,5,test,data/single_cell/jurkat/data_interv-ENSG00000138785.npy,11
ENSG00000139131,YARS2,5,test,data/single_cell/jurkat/data_interv-ENSG00000139131.npy,34
ENSG00000139168,ZCRB1,5,test,data/single_cell/jurkat/data_interv-ENSG00000139168.npy,75
ENSG00000139343,SNRPF,89,test,data/single_cell/jurkat/data_interv-ENSG00000139343.npy,308
ENSG00000139618,BRCA2,5,test,data/single_cell/jurkat/data_interv-ENSG00000139618.npy,37
ENSG00000139620,KANSL2,26,test,data/single_cell/jurkat/data_interv-ENSG00000139620.npy,157
ENSG00000139697,SBNO1,5,test,data/single_cell/jurkat/data_interv-ENSG00000139697.npy,32
ENSG00000139726,DENR,5,test,data/single_cell/jurkat/data_interv-ENSG00000139726.npy,48
ENSG00000140264,SERF2,54,test,data/single_cell/jurkat/data_interv-ENSG00000140264.npy,548
ENSG00000140307,GTF2A2,5,test,data/single_cell/jurkat/data_interv-ENSG00000140307.npy,124
ENSG00000140319,SRP14,5,test,data/single_cell/jurkat/data_interv-ENSG00000140319.npy,26
ENSG00000140395,WDR61,78,test,data/single_cell/jurkat/data_interv-ENSG00000140395.npy,163
ENSG00000140521,POLG,5,test,data/single_cell/jurkat/data_interv-ENSG00000140521.npy,2
ENSG00000140694,PARN,5,test,data/single_cell/jurkat/data_interv-ENSG00000140694.npy,17
ENSG00000140740,UQCRC2,5,test,data/single_cell/jurkat/data_interv-ENSG00000140740.npy,51
ENSG00000140943,MBTPS1,5,test,data/single_cell/jurkat/data_interv-ENSG00000140943.npy,136
ENSG00000140988,RPS2,145,test,data/single_cell/jurkat/data_interv-ENSG00000140988.npy,976
ENSG00000140992,PDPK1,5,test,data/single_cell/jurkat/data_interv-ENSG00000140992.npy,50
ENSG00000141030,COPS3,1,test,data/single_cell/jurkat/data_interv-ENSG00000141030.npy,136
ENSG00000141098,GFOD2,71,test,data/single_cell/jurkat/data_interv-ENSG00000141098.npy,252
ENSG00000141101,NOB1,71,test,data/single_cell/jurkat/data_interv-ENSG00000141101.npy,481
ENSG00000141385,AFG3L2,1,test,data/single_cell/jurkat/data_interv-ENSG00000141385.npy,382
ENSG00000141401,IMPA2,51,test,data/single_cell/jurkat/data_interv-ENSG00000141401.npy,15
ENSG00000141428,C18orf21,148,test,data/single_cell/jurkat/data_interv-ENSG00000141428.npy,190
ENSG00000141456,PELP1,111,test,data/single_cell/jurkat/data_interv-ENSG00000141456.npy,571
ENSG00000142207,URB1,111,test,data/single_cell/jurkat/data_interv-ENSG00000142207.npy,442
ENSG00000142230,SAE1,90,test,data/single_cell/jurkat/data_interv-ENSG00000142230.npy,88
ENSG00000142409,ZNF787,161,test,data/single_cell/jurkat/data_interv-ENSG00000142409.npy,158
ENSG00000142507,PSMB6,5,test,data/single_cell/jurkat/data_interv-ENSG00000142507.npy,55
ENSG00000142534,RPS11,163,test,data/single_cell/jurkat/data_interv-ENSG00000142534.npy,582
ENSG00000142541,RPL13A,5,test,data/single_cell/jurkat/data_interv-ENSG00000142541.npy,42
ENSG00000142657,PGD,1,test,data/single_cell/jurkat/data_interv-ENSG00000142657.npy,666
ENSG00000142731,PLK4,5,test,data/single_cell/jurkat/data_interv-ENSG00000142731.npy,13
ENSG00000142864,SERBP1,5,test,data/single_cell/jurkat/data_interv-ENSG00000142864.npy,122
ENSG00000142937,RPS8,145,test,data/single_cell/jurkat/data_interv-ENSG00000142937.npy,960
ENSG00000143252,SDHC,112,test,data/single_cell/jurkat/data_interv-ENSG00000143252.npy,12
ENSG00000143256,PFDN2,113,test,data/single_cell/jurkat/data_interv-ENSG00000143256.npy,823
ENSG00000143314,MRPL24,5,test,data/single_cell/jurkat/data_interv-ENSG00000143314.npy,207
ENSG00000143319,ISG20L2,111,test,data/single_cell/jurkat/data_interv-ENSG00000143319.npy,378
ENSG00000143379,SETDB1,5,test,data/single_cell/jurkat/data_interv-ENSG00000143379.npy,20
